Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2020-05-04,1847144,58753455,31.4,32.35,30.6,31.65,0.1,935,0.9626705170374221,30.2279,30.4685,29.4577,31.1424
2020-05-05,1622626,50496850,31.85,31.95,30.55,30.8,-0.85,1077,0.9626705170374221,30.6611,29.6503,29.4096,30.7573
2020-05-06,1342767,40720090,30.6,30.95,30.0,30.05,-0.75,781,0.9626705170374221,29.4577,28.9282,28.8801,29.7947
2020-05-07,1185276,36417856,30.5,31.3,30.05,31.15,1.1,719,0.9626705170374221,29.3615,29.9872,28.9282,30.1316
2020-05-08,992788,30750250,31.35,31.55,30.6,30.6,-0.55,576,0.9626705170374221,30.1797,29.4577,29.4577,30.3723
2020-05-11,1273527,38217548,30.0,30.4,29.8,29.8,-0.8,733,0.9626705170374221,28.8801,28.6876,28.6876,29.2652
2020-05-12,1244547,36381434,30.0,30.0,28.65,29.2,-0.6,702,0.9626705170374221,28.8801,28.11,27.5805,28.8801
2020-05-13,687847,19992743,29.0,29.35,28.7,29.3,0.1,416,0.9626705170374221,27.9174,28.2062,27.6286,28.2544
2020-05-14,1035508,29725597,29.35,29.35,28.15,28.25,-1.05,625,0.9626705170374221,28.2544,27.1954,27.0992,28.2544
2020-05-15,1198722,33644494,28.6,29.05,27.6,27.7,-0.55,702,0.9626705170374221,27.5324,26.666,26.5697,27.9656
2020-05-18,1305491,37866857,28.0,29.7,28.0,29.0,1.3,824,0.9626705170374221,26.9548,27.9174,26.9548,28.5913
2020-05-19,1435268,41567814,30.0,30.0,27.45,28.9,-0.1,793,0.9626705170374221,28.8801,27.8212,26.4253,28.8801
2020-05-20,883131,25634783,28.9,29.5,28.4,28.95,0.05,469,0.9626705170374221,27.8212,27.8693,27.3398,28.3988
2020-05-21,1947205,58520999,29.6,30.7,29.3,30.65,1.7,1177,0.9626705170374221,28.495,29.5059,28.2062,29.554
2020-05-22,1728903,51402596,30.65,30.65,29.4,29.5,-1.15,1044,0.9626705170374221,29.5059,28.3988,28.3025,29.5059
2020-05-25,816556,23580975,29.1,29.4,28.2,29.3,-0.2,579,0.9626705170374221,28.0137,28.2062,27.1473,28.3025
2020-05-26,1817225,54692460,29.55,30.65,29.3,30.65,1.35,1033,0.9626705170374221,28.4469,29.5059,28.2062,29.5059
2020-05-27,1727215,52324150,30.7,30.7,29.9,30.0,-0.65,973,0.9626705170374221,29.554,28.8801,28.7838,29.554
2020-05-28,864913,25657433,30.0,30.3,29.25,29.25,-0.75,559,0.9626705170374221,28.8801,28.1581,28.1581,29.1689
2020-05-29,538745,15695615,29.0,29.65,28.85,28.95,-0.3,325,0.9626705170374221,27.9174,27.8693,27.773,28.5432
2020-06-01,535288,15893464,29.8,30.0,29.45,29.55,0.6,351,0.9626705170374221,28.6876,28.4469,28.3506,28.8801
2020-06-02,420722,12447401,29.8,29.9,29.3,29.3,-0.25,269,0.9626705170374221,28.6876,28.2062,28.2062,28.7838
2020-06-03,663647,19801011,29.6,30.2,29.5,29.85,0.55,410,0.9626705170374221,28.495,28.7357,28.3988,29.0726
2020-06-04,945203,28380153,30.0,30.4,29.8,29.8,-0.05,481,0.9626705170374221,28.8801,28.6876,28.6876,29.2652
2020-06-05,703149,21051301,29.9,30.1,29.75,29.95,0.15,387,0.9626705170374221,28.7838,28.832,28.6394,28.9764
2020-06-08,788029,23680761,30.1,30.45,29.9,29.95,0.0,433,0.9626705170374221,28.9764,28.832,28.7838,29.3133
2020-06-09,950603,28034112,30.2,30.2,29.0,29.2,-0.75,564,0.9626705170374221,29.0726,28.11,27.9174,29.0726
2020-06-10,753466,21807766,28.8,29.2,28.6,28.95,-0.25,437,0.9626705170374221,27.7249,27.8693,27.5324,28.11
2020-06-11,1214363,34600141,29.2,29.3,28.0,28.1,-0.85,651,0.9626705170374221,28.11,27.051,26.9548,28.2062
2020-06-12,854524,23409958,27.1,27.95,26.7,27.6,-0.5,489,0.9626705170374221,26.0884,26.5697,25.7033,26.9066
2020-06-15,852952,23337504,27.6,27.85,27.0,27.0,-0.6,575,0.9626705170374221,26.5697,25.9921,25.9921,26.8104
2020-06-16,770134,21308430,27.3,28.0,27.3,27.5,0.5,481,0.9626705170374221,26.2809,26.4734,26.2809,26.9548
2020-06-17,538463,14829588,27.7,27.85,27.35,27.5,0.0,311,0.9626705170374221,26.666,26.4734,26.329,26.8104
2020-06-18,970295,26601420,27.3,27.9,27.0,27.4,-0.1,536,0.9626705170374221,26.2809,26.3772,25.9921,26.8585
2020-06-19,7281555,195343166,27.3,28.2,26.6,26.6,-0.8,1107,0.9626705170374221,26.2809,25.607,25.607,27.1473
2020-06-22,3051258,79696116,26.5,26.5,25.5,26.3,-0.3,1553,0.9626705170374221,25.5108,25.3182,24.5481,25.5108
2020-06-23,1998084,53243548,26.55,27.2,26.05,26.95,0.65,1111,0.9626705170374221,25.5589,25.944,25.0776,26.1846
2020-06-24,12954667,378082232,27.2,29.6,26.7,29.6,2.65,4311,0.9626705170374221,26.1846,28.495,25.7033,28.495
2020-06-29,11999564,381153144,30.15,32.55,30.15,32.55,2.95,4935,0.9626705170374221,29.0245,31.3349,29.0245,31.3349
2020-06-30,12193807,411344125,33.4,35.0,32.6,33.55,1.0,6292,0.9626705170374221,32.1532,32.2976,31.3831,33.6935
2020-07-01,4920877,163076791,33.6,34.0,32.6,33.05,-0.5,2614,0.9626705170374221,32.3457,31.8163,31.3831,32.7308
2020-07-02,8754308,306092124,33.55,36.35,33.05,36.35,3.3,4475,0.9626705170374221,32.2976,34.9931,31.8163,34.9931
2020-07-03,16110497,612718289,37.95,39.5,36.95,37.0,0.65,9339,0.9626705170374221,36.5333,35.6188,35.5707,38.0255
2020-07-06,9082608,337132045,37.1,38.05,35.45,37.35,0.35,4966,0.9626705170374221,35.7151,35.9557,34.1267,36.6296
2020-07-07,7951145,285751175,37.9,37.95,34.5,35.05,-2.3,4162,0.9626705170374221,36.4852,33.7416,33.2121,36.5333
2020-07-08,19350944,732031169,35.65,38.55,35.65,38.1,3.05,7636,0.9626705170374221,34.3192,36.6777,34.3192,37.1109
2020-07-09,20817536,835660754,38.8,41.8,38.55,39.2,1.1,10985,0.9626705170374221,37.3516,37.7367,37.1109,40.2396
2020-07-10,6597593,251959178,39.0,39.2,37.3,37.85,-1.35,3729,0.9626705170374221,37.5442,36.4371,35.9076,37.7367
2020-07-13,4405591,169643180,39.3,39.8,38.0,38.1,0.25,2352,0.9626705170374221,37.833,36.6777,36.5815,38.3143
2020-07-14,4336000,161134591,38.1,38.1,36.4,37.55,-0.55,2229,0.9626705170374221,36.6777,36.1483,35.0412,36.6777
2020-07-15,7792183,293230450,37.75,39.0,35.85,36.2,-1.35,4061,0.9626705170374221,36.3408,34.8487,34.5117,37.5442
2020-07-16,4168748,153921787,37.5,37.75,36.35,36.35,0.15,2312,0.9626705170374221,36.1001,34.9931,34.9931,36.3408
2020-07-17,8166233,305638731,36.4,38.3,36.4,37.7,1.35,3974,0.9626705170374221,35.0412,36.2927,35.0412,36.8703
2020-07-20,5957056,221862433,38.2,38.3,36.5,36.6,-1.1,2963,0.9626705170374221,36.774,35.2337,35.1375,36.8703
2020-07-21,2839590,105681782,37.1,37.65,36.8,37.3,0.7,1738,0.9626705170374221,35.7151,35.9076,35.4263,36.2445
2020-07-22,3664707,137759559,37.5,38.05,37.0,37.1,-0.2,1981,0.9626705170374221,36.1001,35.7151,35.6188,36.6296
2020-07-23,13833659,533709986,37.55,39.75,37.2,38.8,1.7,7248,0.9626705170374221,36.1483,37.3516,35.8113,38.2662
2020-07-24,20350471,808921048,38.5,41.8,38.0,38.0,-0.8,11267,0.9626705170374221,37.0628,36.5815,36.5815,40.2396
2020-07-27,7564083,287080142,38.55,39.4,36.75,36.75,-1.25,4146,0.9626705170374221,37.1109,35.3781,35.3781,37.9292
2020-07-28,10081180,348756994,37.1,37.8,33.1,33.4,-3.35,5517,0.9626705170374221,35.7151,32.1532,31.8644,36.3889
2020-07-29,4740601,163346137,33.7,35.8,33.3,35.8,2.4,2566,0.9626705170374221,32.442,34.4636,32.0569,34.4636
2020-07-30,16982455,654284523,38.2,39.35,37.2,38.75,2.95,8371,0.9626705170374221,36.774,37.3035,35.8113,37.8811
2020-07-31,6573770,256133616,38.9,39.95,38.2,38.8,0.05,3875,0.9626705170374221,37.4479,37.3516,36.774,38.4587
2020-08-03,3491969,135010755,39.0,39.3,38.0,38.5,-0.3,2043,0.9626705170374221,37.5442,37.0628,36.5815,37.833
2020-08-04,17077478,690320867,38.8,41.85,38.6,40.45,1.95,9442,0.9626705170374221,37.3516,38.94,37.1591,40.2878
2020-08-05,17610886,737613676,40.85,43.0,40.8,41.1,0.65,9782,0.9626705170374221,39.3251,39.5658,39.277,41.3948
2020-08-06,8032054,324983285,41.15,41.95,39.6,39.8,-1.3,4584,0.9626705170374221,39.6139,38.3143,38.1218,40.384
2020-08-07,6749800,260459211,39.8,39.8,38.1,38.25,-1.55,3621,0.9626705170374221,38.3143,36.8221,36.6777,38.3143
2020-08-10,3135144,118744465,38.2,38.45,37.5,37.7,-0.55,1858,0.9626705170374221,36.774,36.2927,36.1001,37.0147
2020-08-11,3908048,144801148,37.7,37.85,36.4,36.6,-1.1,2078,0.9626705170374221,36.2927,35.2337,35.0412,36.4371
2020-08-12,4135375,153228307,35.9,38.25,35.55,37.6,1.0,2451,0.9626705170374221,34.5599,36.1964,34.2229,36.8221
2020-08-13,2673976,99756972,37.95,38.25,36.6,36.7,-0.9,1574,0.9626705170374221,36.5333,35.33,35.2337,36.8221
2020-08-14,1671204,61570320,36.7,37.25,36.2,37.2,0.5,1057,0.9626705170374221,35.33,35.8113,34.8487,35.8595
2020-08-17,1580207,58893659,37.2,37.9,37.0,37.0,-0.2,934,0.9626705170374221,35.8113,35.6188,35.6188,36.4852
2020-08-18,1036338,38550433,37.65,37.65,37.0,37.05,0.05,627,0.9626705170374221,36.2445,35.6669,35.6188,36.2445
2020-08-19,3388418,128515285,36.5,39.0,36.5,38.95,1.9,1963,0.9626705170374221,35.1375,37.496,35.1375,37.5442
2020-08-20,9919808,389368356,39.15,40.05,38.0,39.5,0.55,5505,0.9626705170374221,37.6886,38.0255,36.5815,38.555
2020-08-21,14262867,599255108,40.3,43.45,39.85,43.45,3.95,7889,0.9626705170374221,38.7956,41.828,38.3624,41.828
2020-08-24,10309591,436377453,43.45,43.45,41.5,42.0,-1.45,5639,0.9626705170374221,41.828,40.4322,39.9508,41.828
2020-08-25,5318193,223183025,42.05,42.9,41.2,41.75,-0.25,3083,0.9626705170374221,40.4803,40.1915,39.662,41.2986
2020-08-26,5016336,205264313,42.25,42.25,40.2,40.55,-1.2,3036,0.9626705170374221,40.6728,39.0363,38.6994,40.6728
2020-08-27,3815272,155398648,40.8,41.75,40.0,40.0,-0.55,2347,0.9626705170374221,39.277,38.5068,38.5068,40.1915
2020-08-28,2321987,92605228,40.1,40.7,39.2,39.7,-0.3,1473,0.9626705170374221,38.6031,38.218,37.7367,39.1807
2020-08-31,3581599,145751655,40.15,41.6,39.75,41.4,1.7,2150,0.9626705170374221,38.6512,39.8546,38.2662,40.0471
2020-09-01,3075320,125616281,41.5,41.55,40.4,40.6,-0.8,1719,0.9626705170374221,39.9508,39.0844,38.8919,39.999
2020-09-02,2765156,110564933,41.0,41.0,39.2,39.7,-0.9,1663,0.9626705170374221,39.4695,38.218,37.7367,39.4695
2020-09-03,1811061,72463807,40.0,40.7,39.5,39.5,-0.2,1084,0.9626705170374221,38.5068,38.0255,38.0255,39.1807
2020-09-04,2264991,88315995,38.5,39.95,38.15,39.05,-0.45,1304,0.9626705170374221,37.0628,37.5923,36.7259,38.4587
2020-09-07,2864551,110115345,39.15,39.35,37.7,37.85,-1.2,1747,0.9626705170374221,37.6886,36.4371,36.2927,37.8811
2020-09-08,1791898,68155048,38.3,38.55,37.7,37.7,-0.15,1084,0.9626705170374221,36.8703,36.2927,36.2927,37.1109
2020-09-09,1650185,62088952,37.6,38.75,37.0,38.7,1.0,1024,0.9626705170374221,36.1964,37.2553,35.6188,37.3035
2020-09-10,1420992,54779387,38.75,39.0,38.2,38.5,-0.2,909,0.9626705170374221,37.3035,37.0628,36.774,37.5442
2020-09-11,3176034,124686874,38.7,39.95,38.5,39.3,0.8,1851,0.9626705170374221,37.2553,37.833,37.0628,38.4587
2020-09-14,5291110,215575108,39.5,41.5,39.45,40.8,1.5,3142,0.9626705170374221,38.0255,39.277,37.9774,39.9508
2020-09-15,3357897,134869650,40.6,40.8,39.75,39.85,-0.95,1984,0.9626705170374221,39.0844,38.3624,38.2662,39.277
2020-09-16,2794415,109922335,39.9,40.35,38.85,39.0,-0.85,1690,0.9626705170374221,38.4106,37.5442,37.3997,38.8438
