Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2020-05-04,386525,9088263,23.25,23.85,23.25,23.5,-0.55,265,0.7852338679981057,18.2567,18.453,18.2567,18.7278
2020-05-05,1179100,28541585,24.05,24.7,23.8,23.8,0.3,576,0.7852338679981057,18.8849,18.6886,18.6886,19.3953
2020-05-06,594323,14441296,24.6,24.7,24.0,24.05,0.25,384,0.7852338679981057,19.3168,18.8849,18.8456,19.3953
2020-05-07,428002,10326048,24.15,24.45,23.85,24.15,0.1,268,0.7852338679981057,18.9634,18.9634,18.7278,19.199
2020-05-08,1860774,46364676,24.15,25.95,23.75,25.1,0.95,1048,0.7852338679981057,18.9634,19.7094,18.6493,20.3768
2020-05-11,3879425,102247061,25.85,27.0,25.1,26.3,1.2,2229,0.7852338679981057,20.2983,20.6517,19.7094,21.2013
2020-05-12,1034200,26950160,26.1,26.6,25.7,26.0,-0.3,673,0.7852338679981057,20.4946,20.4161,20.1805,20.8872
2020-05-13,522590,13569640,26.35,26.35,25.6,25.9,-0.1,323,0.7852338679981057,20.6909,20.3376,20.102,20.6909
2020-05-14,665204,17033219,25.7,26.3,24.95,25.1,-0.8,439,0.7852338679981057,20.1805,19.7094,19.5916,20.6517
2020-05-15,564722,14107610,25.9,25.9,24.35,24.6,-0.5,368,0.7852338679981057,20.3376,19.3168,19.1204,20.3376
2020-05-18,296070,7210887,24.9,24.9,24.1,24.1,-0.5,202,0.7852338679981057,19.5523,18.9241,18.9241,19.5523
2020-05-19,316000,7694300,24.5,24.75,24.1,24.2,0.1,191,0.7852338679981057,19.2382,19.0027,18.9241,19.4345
2020-05-20,365006,8972697,24.5,25.15,24.2,24.4,0.2,277,0.7852338679981057,19.2382,19.1597,19.0027,19.7486
2020-05-21,307000,7513000,24.65,24.7,24.35,24.35,-0.05,207,0.7852338679981057,19.356,19.1204,19.1204,19.3953
2020-05-22,433045,10407127,24.75,24.75,23.7,23.7,-0.65,299,0.7852338679981057,19.4345,18.61,18.61,19.4345
2020-05-25,527102,12363198,23.55,24.0,23.15,23.8,0.1,314,0.7852338679981057,18.4923,18.6886,18.1782,18.8456
2020-05-26,291020,6996740,24.1,24.25,23.8,23.9,0.1,199,0.7852338679981057,18.9241,18.7671,18.6886,19.0419
2020-05-27,376055,9041519,23.9,24.25,23.85,23.85,-0.05,212,0.7852338679981057,18.7671,18.7278,18.7278,19.0419
2020-05-28,344000,8145250,24.25,24.25,23.25,23.3,-0.55,218,0.7852338679981057,19.0419,18.2959,18.2567,19.0419
2020-05-29,163000,3818650,23.3,23.6,23.15,23.45,0.15,104,0.7852338679981057,18.2959,18.4137,18.1782,18.5315
2020-06-01,429000,10339250,23.5,24.35,23.5,24.05,0.6,275,0.7852338679981057,18.453,18.8849,18.453,19.1204
2020-06-02,271020,6450226,24.1,24.1,23.6,23.7,-0.35,187,0.7852338679981057,18.9241,18.61,18.5315,18.9241
2020-06-03,226347,5420479,24.1,24.1,23.8,23.9,0.2,171,0.7852338679981057,18.9241,18.7671,18.6886,18.9241
2020-06-04,387105,9381140,24.2,24.5,24.0,24.2,0.3,257,0.7852338679981057,19.0027,19.0027,18.8456,19.2382
2020-06-05,373147,9061120,24.35,24.65,24.15,24.3,0.1,219,0.7852338679981057,19.1204,19.0812,18.9634,19.356
2020-06-08,1176131,29250879,24.5,25.45,23.75,25.2,0.9,685,0.7852338679981057,19.2382,19.7879,18.6493,19.9842
2020-06-09,5148130,137017155,25.6,27.45,25.6,26.1,0.9,3089,0.7852338679981057,20.102,20.4946,20.102,21.5547
2020-06-10,1674250,43472750,25.8,26.75,25.35,26.0,-0.1,1034,0.7852338679981057,20.259,20.4161,19.9057,21.005
2020-06-11,782335,19750269,26.4,26.4,24.55,24.6,-1.4,482,0.7852338679981057,20.7302,19.3168,19.2775,20.7302
2020-06-12,488000,11601250,23.8,24.15,23.25,24.15,-0.45,326,0.7852338679981057,18.6886,18.9634,18.2567,18.9634
2020-06-15,358730,8600473,24.2,24.25,23.8,23.8,-0.35,234,0.7852338679981057,19.0027,18.6886,18.6886,19.0419
2020-06-16,366000,8877450,24.15,24.6,23.8,24.35,0.55,224,0.7852338679981057,18.9634,19.1204,18.6886,19.3168
2020-06-17,291600,7114779,24.65,24.65,24.25,24.3,-0.05,182,0.7852338679981057,19.356,19.0812,19.0419,19.356
2020-06-18,263480,6415337,24.3,24.55,24.2,24.35,0.05,167,0.7852338679981057,19.0812,19.1204,19.0027,19.2775
2020-06-19,377479,9335752,24.6,25.2,24.05,24.65,0.3,261,0.7852338679981057,19.3168,19.356,18.8849,19.7879
2020-06-22,276689,6767799,24.6,24.85,24.2,24.35,-0.3,183,0.7852338679981057,19.3168,19.1204,19.0027,19.5131
2020-06-23,171150,4194544,24.65,24.8,24.3,24.45,0.1,128,0.7852338679981057,19.356,19.199,19.0812,19.4738
2020-06-24,243000,5961800,24.7,24.85,24.3,24.3,-0.15,154,0.7852338679981057,19.3953,19.0812,19.0812,19.5131
2020-06-29,197149,4717647,24.3,24.3,23.8,23.9,-0.4,141,0.7852338679981057,19.0812,18.7671,18.6886,19.0812
