Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2020-05-04,10452304,79595744,7.68,7.69,7.53,7.55,-0.33,2610,0.828844153825775,6.3655,6.2578,6.2412,6.3738
2020-05-05,6730367,51470945,7.63,7.74,7.59,7.6,0.05,1512,0.828844153825775,6.3241,6.2992,6.2909,6.4153
2020-05-06,11690266,89763242,7.66,7.77,7.58,7.59,-0.01,2232,0.828844153825775,6.3489,6.2909,6.2826,6.4401
2020-05-07,7880593,60360833,7.61,7.73,7.57,7.72,0.13,1712,0.828844153825775,6.3075,6.3987,6.2744,6.407
2020-05-08,8799542,67730735,7.76,7.79,7.6,7.62,-0.1,2121,0.828844153825775,6.4318,6.3158,6.2992,6.4567
2020-05-11,27227549,217108341,7.69,8.14,7.69,7.92,0.3,4768,0.828844153825775,6.3738,6.5644,6.3738,6.7468
2020-05-12,17047748,135763084,7.92,8.13,7.82,7.9,-0.02,4000,0.828844153825775,6.5644,6.5479,6.4816,6.7385
2020-05-13,14203180,112406652,7.9,8.03,7.84,7.85,-0.05,3099,0.828844153825775,6.5479,6.5064,6.4981,6.6556
2020-05-14,16957004,134524913,7.84,8.11,7.82,7.87,0.02,4237,0.828844153825775,6.4981,6.523,6.4816,6.7219
2020-05-15,35468480,298014627,8.04,8.65,7.99,8.65,0.78,6531,0.828844153825775,6.6639,7.1695,6.6225,7.1695
2020-05-18,57646305,464100930,8.65,8.65,7.79,7.79,-0.86,10851,0.828844153825775,7.1695,6.4567,6.4567,7.1695
2020-05-19,19966771,151056615,7.81,7.84,7.38,7.52,-0.27,4421,0.828844153825775,6.4733,6.2329,6.1169,6.4981
2020-05-20,15415510,117685198,7.6,7.79,7.52,7.6,0.08,4092,0.828844153825775,6.2992,6.2992,6.2329,6.4567
2020-05-21,7546215,57346702,7.65,7.69,7.54,7.58,-0.02,1913,0.828844153825775,6.3407,6.2826,6.2495,6.3738
2020-05-22,9440863,70386049,7.55,7.6,7.37,7.37,-0.21,2528,0.828844153825775,6.2578,6.1086,6.1086,6.2992
2020-05-25,7763971,56493391,7.45,7.46,7.21,7.25,-0.12,2105,0.828844153825775,6.1749,6.0091,5.976,6.1832
2020-05-26,6820099,49737512,7.33,7.35,7.25,7.27,0.02,1792,0.828844153825775,6.0754,6.0257,6.0091,6.092
2020-05-27,16756349,123920685,7.3,7.52,7.26,7.34,0.07,3440,0.828844153825775,6.0506,6.0837,6.0174,6.2329
2020-05-28,12152428,88747430,7.46,7.46,7.2,7.2,-0.14,2898,0.828844153825775,6.1832,5.9677,5.9677,6.1832
2020-05-29,6159466,44679888,7.23,7.33,7.19,7.24,0.04,1731,0.828844153825775,5.9925,6.0008,5.9594,6.0754
2020-06-01,5428563,39771650,7.3,7.4,7.27,7.3,0.06,1388,0.828844153825775,6.0506,6.0506,6.0257,6.1334
2020-06-02,12113754,89343270,7.34,7.49,7.33,7.37,0.07,2124,0.828844153825775,6.0837,6.1086,6.0754,6.208
2020-06-03,11994454,89980987,7.45,7.58,7.42,7.52,0.15,3220,0.828844153825775,6.1749,6.2329,6.15,6.2826
2020-06-04,10767673,81118267,7.58,7.64,7.45,7.48,-0.04,2589,0.828844153825775,6.2826,6.1998,6.1749,6.3324
2020-06-05,6944259,52549627,7.5,7.64,7.49,7.56,0.08,1757,0.828844153825775,6.2163,6.2661,6.208,6.3324
2020-06-08,6403171,48807995,7.65,7.66,7.57,7.6,0.04,1700,0.828844153825775,6.3407,6.2992,6.2744,6.3489
2020-06-09,12775645,98368183,7.67,7.8,7.61,7.63,0.03,2840,0.828844153825775,6.3572,6.3241,6.3075,6.465
2020-06-10,7100468,54416123,7.68,7.74,7.6,7.64,0.01,1698,0.828844153825775,6.3655,6.3324,6.2992,6.4153
2020-06-11,11878094,89385164,7.65,7.68,7.4,7.4,-0.24,2319,0.828844153825775,6.3407,6.1334,6.1334,6.3655
2020-06-12,8495535,60626903,7.02,7.2,7.02,7.2,-0.2,2090,0.828844153825775,5.8185,5.9677,5.8185,5.9677
2020-06-15,7300631,52410946,7.22,7.26,7.13,7.13,-0.07,1667,0.828844153825775,5.9843,5.9097,5.9097,6.0174
2020-06-16,7393689,53959337,7.25,7.38,7.23,7.32,0.19,2022,0.828844153825775,6.0091,6.0671,5.9925,6.1169
2020-06-17,8491296,63322917,7.38,7.56,7.34,7.51,0.19,2473,0.828844153825775,6.1169,6.2246,6.0837,6.2661
2020-06-18,4962501,37537570,7.61,7.65,7.52,7.53,0.02,1219,0.828844153825775,6.3075,6.2412,6.2329,6.3407
2020-06-19,4306378,32535689,7.58,7.62,7.51,7.51,-0.02,1071,0.828844153825775,6.2826,6.2246,6.2246,6.3158
2020-06-22,22957265,173719300,7.5,7.76,7.42,7.42,-0.09,3469,0.828844153825775,6.2163,6.15,6.15,6.4318
2020-06-23,6252291,46270682,7.52,7.52,7.33,7.35,-0.07,1531,0.828844153825775,6.2329,6.092,6.0754,6.2329
2020-06-24,5258858,38517250,7.4,7.42,7.28,7.3,-0.05,1152,0.828844153825775,6.1334,6.0506,6.034,6.15
2020-06-29,5444269,39953507,7.28,7.43,7.24,7.31,0.01,1800,0.828844153825775,6.034,6.0589,6.0008,6.1583
2020-06-30,4380567,32417335,7.41,7.45,7.36,7.36,0.05,1153,0.828844153825775,6.1417,6.1003,6.1003,6.1749
2020-07-01,12120096,91969261,7.44,7.7,7.43,7.54,0.18,3115,0.828844153825775,6.1666,6.2495,6.1583,6.3821
2020-07-02,7624102,57936146,7.6,7.65,7.56,7.6,0.06,1919,0.828844153825775,6.2992,6.2992,6.2661,6.3407
2020-07-03,7261634,55586113,7.69,7.71,7.6,7.62,0.02,1758,0.828844153825775,6.3738,6.3158,6.2992,6.3904
2020-07-06,18366359,143824815,7.68,7.95,7.66,7.91,0.29,4445,0.828844153825775,6.3655,6.5562,6.3489,6.5893
2020-07-07,22960760,182179504,7.99,8.08,7.71,8.05,0.14,5411,0.828844153825775,6.6225,6.6722,6.3904,6.6971
2020-07-08,22094633,177505344,7.98,8.24,7.92,7.92,-0.13,5132,0.828844153825775,6.6142,6.5644,6.5644,6.8297
2020-07-09,10456813,82417429,7.93,7.96,7.82,7.85,-0.07,2198,0.828844153825775,6.5727,6.5064,6.4816,6.5976
2020-07-10,11360309,88772544,7.87,7.98,7.65,7.72,-0.13,2792,0.828844153825775,6.523,6.3987,6.3407,6.6142
2020-07-13,8161184,63966098,7.8,7.94,7.75,7.83,0.11,1851,0.828844153825775,6.465,6.4898,6.4235,6.581
2020-07-14,5270655,41005137,7.84,7.87,7.72,7.75,-0.08,1270,0.828844153825775,6.4981,6.4235,6.3987,6.523
2020-07-15,10405610,80271645,7.81,7.83,7.6,7.61,-0.14,2387,0.828844153825775,6.4733,6.3075,6.2992,6.4898
2020-07-16,6928843,52930471,7.68,7.72,7.59,7.64,0.03,1607,0.828844153825775,6.3655,6.3324,6.2909,6.3987
2020-07-17,6787038,50393269,7.51,7.55,7.34,7.36,0.0,1811,0.8511249106490485,6.3919,6.2643,6.2473,6.426
2020-07-20,4562635,33453141,7.38,7.44,7.26,7.37,0.01,1344,0.8511249106490485,6.2813,6.2728,6.1792,6.3324
2020-07-21,7858644,59167408,7.43,7.59,7.42,7.55,0.18,2104,0.8511249106490485,6.3239,6.426,6.3153,6.46
2020-07-22,6506224,49555485,7.57,7.67,7.54,7.65,0.1,1835,0.8511249106490485,6.443,6.5111,6.4175,6.5281
2020-07-23,4722376,36112412,7.67,7.72,7.59,7.65,0.0,1225,0.8511249106490485,6.5281,6.5111,6.46,6.5707
2020-07-24,5059344,38116135,7.62,7.64,7.43,7.46,-0.19,1320,0.8511249106490485,6.4856,6.3494,6.3239,6.5026
2020-07-27,6564837,48623838,7.55,7.55,7.32,7.36,-0.1,1722,0.8511249106490485,6.426,6.2643,6.2302,6.426
2020-07-28,8734176,63257240,7.36,7.44,7.1,7.14,-0.22,2081,0.8511249106490485,6.2643,6.077,6.043,6.3324
2020-07-29,3882688,28238108,7.14,7.38,7.14,7.29,0.15,1327,0.8511249106490485,6.077,6.2047,6.077,6.2813
