Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2022-06-30,5630387,1840498926,334.0,334.5,317.0,334.0,0.0,5565,0.9696155367090368,323.8516,323.8516,307.3681,324.3364
2022-07-01,3156720,982129156,324.5,329.0,294.5,302.0,-32.0,3593,0.9696155367090368,314.6402,292.8239,285.5518,319.0035
2022-07-04,1344568,400463868,298.5,301.0,291.5,297.5,-4.5,1666,0.9696155367090368,289.4302,288.4606,282.6429,291.8543
2022-07-05,1997050,620971443,305.0,325.0,299.0,325.0,27.5,2396,0.9696155367090368,295.7327,315.125,289.915,315.125
2022-07-06,1539826,487836074,323.0,325.5,309.5,314.0,-11.0,1866,0.9696155367090368,313.1858,304.4593,300.096,315.6099
2022-07-07,1335970,420650668,317.0,319.5,305.0,316.5,2.5,1486,0.9696155367090368,307.3681,306.8833,295.7327,309.7922
2022-07-08,1079529,339033915,318.0,319.5,308.5,313.0,-3.5,1451,0.9696155367090368,308.3377,303.4897,299.1264,309.7922
2022-07-11,1430257,427493695,309.0,310.0,293.0,296.0,-17.0,1853,0.9696155367090368,299.6112,287.0062,284.0974,300.5808
2022-07-12,1926029,533543183,290.5,291.0,267.0,268.0,-28.0,2921,0.9696155367090368,281.6733,259.857,258.8873,282.1581
2022-07-13,1504931,402460371,275.0,278.0,253.0,265.0,-3.0,1945,0.9696155367090368,266.6443,256.9481,245.3127,269.5531
2022-07-14,1519181,411597590,260.0,281.0,253.5,278.0,0.0,1734,0.9765063551396449,253.8917,271.4688,247.5444,274.3983
2022-07-15,1791526,514489067,276.0,296.0,271.0,292.5,14.5,2284,0.9765063551396449,269.5158,285.6281,264.6332,289.0459
2022-07-18,1195532,351044181,292.5,299.5,290.0,292.5,0.0,2043,0.9765063551396449,285.6281,285.6281,283.1868,292.4637
2022-07-19,578656,168129761,290.5,293.5,287.0,289.0,-3.5,812,0.9765063551396449,283.6751,282.2103,280.2573,286.6046
2022-07-20,1733397,517994490,295.0,307.0,290.5,302.5,13.5,2137,0.9765063551396449,288.0694,295.3932,283.6751,299.7875
2022-07-21,1128075,341752017,302.5,309.0,297.5,307.0,4.5,6716,0.9765063551396449,295.3932,299.7875,290.5106,301.7405
2022-07-22,1159454,355775226,307.0,311.5,301.0,311.5,4.5,1498,0.9765063551396449,299.7875,304.1817,293.9284,304.1817
2022-07-25,2713616,888634517,318.0,339.5,316.0,339.5,28.0,4521,0.9765063551396449,310.529,331.5239,308.576,331.5239
2022-07-26,1971884,656794131,332.0,340.0,325.0,340.0,0.5,9070,0.9765063551396449,324.2001,332.0122,317.3646,332.0122
2022-07-27,1158454,390177039,341.5,341.5,332.5,335.5,-4.5,1541,0.9765063551396449,333.4769,327.6179,324.6884,333.4769
2022-07-28,1447701,473244934,338.5,339.0,318.5,320.0,-15.5,5106,0.9765063551396449,330.5474,312.482,311.0173,331.0357
2022-07-29,785914,255216461,324.0,329.5,321.5,322.5,2.5,1089,0.9765063551396449,316.3881,314.9233,313.9468,321.7588
2022-08-01,858480,271810189,324.5,324.5,312.5,319.5,-3.0,1392,0.9765063551396449,316.8763,311.9938,305.1582,316.8763
2022-08-02,748039,232333119,313.5,314.0,308.0,308.5,-11.0,1146,0.9765063551396449,306.1347,301.2522,300.764,306.623
2022-08-03,714999,225006178,314.0,322.0,310.0,312.0,3.5,1010,0.9765063551396449,306.623,304.67,302.717,314.435
2022-08-04,629710,193697459,310.5,312.5,302.5,309.5,-2.5,1402,0.9765063551396449,303.2052,302.2287,295.3932,305.1582
2022-08-05,1110543,359025904,314.0,328.5,314.0,326.0,16.5,1515,0.9765063551396449,306.623,318.3411,306.623,320.7823
