Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2020-05-04,66753,1051904,15.9,15.9,15.6,15.75,-0.45,47,0.767215552936535,12.1987,12.0836,11.9686,12.1987
2020-05-05,43318,689220,15.8,16.0,15.8,15.85,0.1,28,0.767215552936535,12.122,12.1604,12.122,12.2754
2020-05-06,199719,3166324,15.85,15.95,15.8,15.95,0.1,68,0.767215552936535,12.1604,12.2371,12.122,12.2371
2020-05-07,43004,686657,15.85,16.0,15.8,15.95,0.0,45,0.767215552936535,12.1604,12.2371,12.122,12.2754
2020-05-08,93000,1492800,16.05,16.15,16.0,16.05,0.1,53,0.767215552936535,12.3138,12.3138,12.2754,12.3905
2020-05-11,133238,2175451,16.0,16.4,16.0,16.2,0.15,69,0.767215552936535,12.2754,12.4289,12.2754,12.5823
2020-05-12,163999,2610033,16.2,16.2,15.85,15.9,-0.3,70,0.767215552936535,12.4289,12.1987,12.1604,12.4289
2020-05-13,95630,1512618,15.8,16.1,15.75,16.1,0.2,60,0.767215552936535,12.122,12.3522,12.0836,12.3522
2020-05-14,74168,1174770,16.0,16.0,15.75,15.8,-0.3,33,0.767215552936535,12.2754,12.122,12.0836,12.2754
2020-05-15,90400,1429510,15.9,15.9,15.5,15.8,0.0,46,0.767215552936535,12.1987,12.122,11.8918,12.1987
2020-05-18,384139,6051124,15.7,15.95,15.65,15.8,0.0,126,0.767215552936535,12.0453,12.122,12.0069,12.2371
2020-05-19,126565,2021651,15.8,16.1,15.8,16.0,0.2,64,0.767215552936535,12.122,12.2754,12.122,12.3522
2020-05-20,33681,539799,15.95,16.25,15.95,16.25,0.25,36,0.767215552936535,12.2371,12.4673,12.2371,12.4673
2020-05-21,132787,2166384,16.25,16.5,16.25,16.3,0.05,81,0.767215552936535,12.4673,12.5056,12.4673,12.6591
2020-05-22,68125,1103485,16.3,16.3,16.0,16.0,-0.3,59,0.767215552936535,12.5056,12.2754,12.2754,12.5056
2020-05-25,51000,821400,16.35,16.35,16.0,16.2,0.2,29,0.767215552936535,12.544,12.4289,12.2754,12.544
2020-05-26,65372,1065946,16.35,16.4,16.2,16.25,0.05,61,0.767215552936535,12.544,12.4673,12.4289,12.5823
2020-05-27,153538,2485923,16.45,16.45,16.0,16.25,0.0,69,0.767215552936535,12.6207,12.4673,12.2754,12.6207
2020-05-28,141999,2309982,16.3,16.35,16.2,16.25,0.0,73,0.767215552936535,12.5056,12.4673,12.4289,12.544
2020-05-29,142617,2307618,16.25,16.25,16.1,16.1,-0.15,57,0.767215552936535,12.4673,12.3522,12.3522,12.4673
2020-06-01,102746,1668432,16.1,16.3,16.1,16.15,0.05,57,0.767215552936535,12.3522,12.3905,12.3522,12.5056
