Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2020-05-04,49060,342802,7.07,7.07,6.88,6.94,-0.13,24,0.8692219687138231,6.1454,6.0324,5.9802,6.1454
2020-05-05,11950,83386,7.0,7.0,6.94,6.94,0.0,11,0.8692219687138231,6.0846,6.0324,6.0324,6.0846
2020-05-06,12253,84917,6.94,6.97,6.9,6.9,-0.04,13,0.8692219687138231,6.0324,5.9976,5.9976,6.0585
2020-05-07,23394,163138,6.94,7.0,6.94,7.0,0.1,29,0.8692219687138231,6.0324,6.0846,6.0324,6.0846
2020-05-08,25240,175764,6.97,7.07,6.9,7.0,0.0,23,0.8692219687138231,6.0585,6.0846,5.9976,6.1454
2020-05-11,19392,135682,7.0,7.04,6.98,6.98,-0.02,13,0.8692219687138231,6.0846,6.0672,6.0672,6.1193
2020-05-12,51305,363820,7.15,7.15,7.0,7.05,0.07,20,0.8692219687138231,6.2149,6.128,6.0846,6.2149
2020-05-13,20200,141949,7.0,7.15,7.0,7.09,0.04,15,0.8692219687138231,6.0846,6.1628,6.0846,6.2149
2020-05-14,37638,261381,7.0,7.0,6.83,6.92,-0.17,19,0.8692219687138231,6.0846,6.015,5.9368,6.0846
2020-05-15,22827,156431,6.82,6.98,6.82,6.98,0.06,42,0.8692219687138231,5.9281,6.0672,5.9281,6.0672
2020-05-18,91000,622970,6.84,6.91,6.83,6.84,-0.14,29,0.8692219687138231,5.9455,5.9455,5.9368,6.0063
2020-05-19,41000,282030,6.86,6.92,6.85,6.87,0.03,12,0.8692219687138231,5.9629,5.9716,5.9542,6.015
2020-05-20,19700,136457,6.89,6.97,6.89,6.89,0.02,17,0.8692219687138231,5.9889,5.9889,5.9889,6.0585
2020-05-21,24744,169637,6.89,6.92,6.8,6.92,0.03,22,0.8692219687138231,5.9889,6.015,5.9107,6.015
2020-05-22,44541,306081,6.89,6.9,6.83,6.83,-0.09,20,0.8692219687138231,5.9889,5.9368,5.9368,5.9976
2020-05-25,96000,679600,6.94,7.26,6.94,7.01,0.18,61,0.8692219687138231,6.0324,6.0932,6.0324,6.3106
2020-05-26,120650,855822,7.01,7.13,7.01,7.03,0.02,51,0.8692219687138231,6.0932,6.1106,6.0932,6.1976
2020-05-27,16197,114505,7.03,7.11,7.03,7.05,0.02,13,0.8692219687138231,6.1106,6.128,6.1106,6.1802
2020-05-28,45101,320906,7.12,7.15,7.06,7.06,0.01,33,0.8692219687138231,6.1889,6.1367,6.1367,6.2149
2020-05-29,8381,59672,7.13,7.13,7.06,7.12,0.06,13,0.8692219687138231,6.1976,6.1889,6.1367,6.1976
2020-06-01,30000,215290,7.19,7.22,7.14,7.18,0.06,15,0.8692219687138231,6.2497,6.241,6.2062,6.2758
2020-06-02,18600,134117,7.2,7.23,7.2,7.2,0.02,15,0.8692219687138231,6.2584,6.2584,6.2584,6.2845
2020-06-03,36644,268564,7.29,7.4,7.22,7.35,0.15,42,0.8692219687138231,6.3366,6.3888,6.2758,6.4322
2020-06-04,29541,216649,7.39,7.39,7.31,7.38,0.03,16,0.8692219687138231,6.4236,6.4149,6.354,6.4236
2020-06-05,46000,338170,7.35,7.43,7.32,7.43,0.05,16,0.8692219687138231,6.3888,6.4583,6.3627,6.4583
2020-06-08,27276,202952,7.4,7.5,7.4,7.47,0.04,32,0.8692219687138231,6.4322,6.4931,6.4322,6.5192
2020-06-09,44660,334201,7.5,7.53,7.45,7.45,-0.02,27,0.8692219687138231,6.5192,6.4757,6.4757,6.5452
2020-06-10,55155,409153,7.4,7.48,7.4,7.45,0.0,44,0.8692219687138231,6.4322,6.4757,6.4322,6.5018
2020-06-11,107171,801104,7.46,7.56,7.4,7.51,0.06,39,0.8692219687138231,6.4844,6.5279,6.4322,6.5713
2020-06-12,36320,269371,7.46,7.48,7.35,7.48,-0.03,27,0.8692219687138231,6.4844,6.5018,6.3888,6.5018
2020-06-15,45638,342553,7.58,7.58,7.45,7.52,0.04,27,0.8692219687138231,6.5887,6.5365,6.4757,6.5887
2020-06-16,44815,339579,7.52,7.6,7.52,7.55,0.03,39,0.8692219687138231,6.5365,6.5626,6.5365,6.6061
2020-06-17,553434,4499009,7.68,8.3,7.68,8.3,0.75,179,0.8692219687138231,6.6756,7.2145,6.6756,7.2145
2020-06-18,279257,2275298,8.39,8.39,7.98,8.09,-0.21,170,0.8692219687138231,7.2928,7.032,6.9364,7.2928
2020-06-19,156900,1258717,8.09,8.1,7.92,8.0,-0.09,81,0.8692219687138231,7.032,6.9538,6.8842,7.0407
2020-06-22,181333,1471902,8.02,8.34,8.0,8.14,0.14,96,0.8692219687138231,6.9712,7.0755,6.9538,7.2493
2020-06-23,61953,505529,8.3,8.3,8.03,8.03,-0.11,57,0.8692219687138231,7.2145,6.9799,6.9799,7.2145
2020-06-24,28577,228189,8.0,8.04,7.96,8.04,0.01,21,0.8692219687138231,6.9538,6.9885,6.919,6.9885
2020-06-29,96089,769933,7.8,8.1,7.8,8.08,0.04,36,0.8692219687138231,6.7799,7.0233,6.7799,7.0407
2020-06-30,36145,289915,8.08,8.08,7.97,8.05,-0.03,14,0.8692219687138231,7.0233,6.9972,6.9277,7.0233
2020-07-01,117918,949445,8.05,8.2,8.0,8.09,0.04,69,0.8692219687138231,6.9972,7.032,6.9538,7.1276
2020-07-02,73921,598530,8.1,8.12,8.08,8.12,0.03,47,0.8692219687138231,7.0407,7.0581,7.0233,7.0581
2020-07-03,53100,429841,8.12,8.12,8.05,8.08,-0.04,31,0.8692219687138231,7.0581,7.0233,6.9972,7.0581
2020-07-06,58701,474798,8.08,8.15,8.02,8.02,-0.06,40,0.8692219687138231,7.0233,6.9712,6.9712,7.0842
2020-07-07,81013,649422,8.03,8.06,7.92,8.05,0.03,35,0.8692219687138231,6.9799,6.9972,6.8842,7.0059
2020-07-08,65650,524811,8.05,8.09,7.96,7.96,-0.09,48,0.8692219687138231,6.9972,6.919,6.919,7.032
2020-07-09,107724,858320,7.97,8.0,7.96,7.96,0.0,59,0.8692219687138231,6.9277,6.919,6.919,6.9538
2020-07-10,34104,269898,7.92,8.0,7.8,7.97,0.01,38,0.8692219687138231,6.8842,6.9277,6.7799,6.9538
2020-07-13,37408,297587,7.95,8.0,7.9,8.0,0.03,25,0.8692219687138231,6.9103,6.9538,6.8669,6.9538
2020-07-14,52416,417446,7.95,7.99,7.92,7.99,-0.01,46,0.8692219687138231,6.9103,6.9451,6.8842,6.9451
2020-07-15,78158,622585,7.95,8.03,7.95,8.02,0.03,40,0.8692219687138231,6.9103,6.9712,6.9103,6.9799
2020-07-16,193933,1583181,8.16,8.24,8.12,8.12,0.1,76,0.8692219687138231,7.0929,7.0581,7.0581,7.1624
2020-07-17,209053,1711502,8.2,8.2,8.13,8.15,0.03,67,0.8692219687138231,7.1276,7.0842,7.0668,7.1276
2020-07-20,51500,417686,8.11,8.19,8.1,8.14,-0.01,39,0.8692219687138231,7.0494,7.0755,7.0407,7.1189
2020-07-21,29461,239649,8.15,8.18,8.06,8.16,0.02,44,0.8692219687138231,7.0842,7.0929,7.0059,7.1102
2020-07-22,37200,303228,8.19,8.19,8.13,8.15,-0.01,20,0.8692219687138231,7.1189,7.0842,7.0668,7.1189
2020-07-23,114632,928249,8.2,8.2,8.07,8.15,0.0,57,0.8692219687138231,7.1276,7.0842,7.0146,7.1276
2020-07-24,83781,671836,8.15,8.15,7.83,7.95,-0.2,43,0.8692219687138231,7.0842,6.9103,6.806,7.0842
2020-07-27,34428,272152,7.95,7.96,7.88,7.88,-0.07,26,0.8692219687138231,6.9103,6.8495,6.8495,6.919
2020-07-28,17520,137883,7.85,7.9,7.82,7.9,0.02,16,0.8692219687138231,6.8234,6.8669,6.7973,6.8669
2020-07-29,4517,36030,7.9,7.98,7.9,7.98,0.08,12,0.8692219687138231,6.8669,6.9364,6.8669,6.9364
2020-07-30,8152,64873,7.9,7.97,7.9,7.97,-0.01,9,0.8692219687138231,6.8669,6.9277,6.8669,6.9277
2020-07-31,20402,162586,7.95,8.0,7.94,8.0,0.03,40,0.8692219687138231,6.9103,6.9538,6.9016,6.9538
2020-08-03,24700,195896,7.91,7.98,7.89,7.98,-0.02,24,0.8692219687138231,6.8755,6.9364,6.8582,6.9364
