Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,AdjFactor,Open_adj,Close_adj,Low_adj,High_adj
2023-11-02,1108916,43536894,39.2,41.0,38.15,40.0,0.0,889,0.945627330406336,37.0686,37.8251,36.0757,38.7707
2023-11-03,486108,19245769,40.0,40.15,38.6,39.15,-0.85,409,0.945627330406336,37.8251,37.0213,36.5012,37.9669
2023-11-06,270875,10561905,39.15,39.5,38.6,39.0,-0.15,259,0.945627330406336,37.0213,36.8795,36.5012,37.3523
2023-11-07,144680,5640583,39.0,39.3,38.65,39.05,0.05,118,0.945627330406336,36.8795,36.9267,36.5485,37.1632
2023-11-08,165826,6474668,39.1,39.35,38.85,38.9,-0.15,141,0.945627330406336,36.974,36.7849,36.7376,37.2104
2023-11-09,145313,5622688,38.8,39.0,38.5,38.55,-0.35,134,0.945627330406336,36.6903,36.4539,36.4067,36.8795
2023-11-10,112715,4316563,38.75,38.75,38.2,38.3,-0.25,123,0.945627330406336,36.6431,36.2175,36.123,36.6431
2023-11-13,166058,6199043,38.2,38.2,36.95,37.05,-1.25,160,0.945627330406336,36.123,35.0355,34.9409,36.123
2023-11-14,97356,3580622,37.05,37.05,36.55,36.6,-0.45,107,0.945627330406336,35.0355,34.61,34.5627,35.0355
2023-11-15,71748,2664927,36.6,37.7,36.6,37.55,0.95,70,0.945627330406336,34.61,35.5083,34.61,35.6502
2023-11-16,234916,9095146,37.6,39.25,37.5,39.2,1.65,191,0.945627330406336,35.5556,37.0686,35.461,37.1159
2023-11-17,131282,5100051,38.8,39.15,38.6,38.7,-0.5,122,0.945627330406336,36.6903,36.5958,36.5012,37.0213
2023-11-20,95304,3678894,38.7,39.0,38.3,38.65,-0.05,87,0.945627330406336,36.5958,36.5485,36.2175,36.8795
2023-11-21,69676,2674255,38.9,38.95,38.0,38.1,-0.55,68,0.945627330406336,36.7849,36.0284,35.9338,36.8322
2023-11-22,77901,3009715,38.5,38.85,38.4,38.85,0.75,59,0.945627330406336,36.4067,36.7376,36.3121,36.7376
2023-11-23,237470,9314810,38.85,39.5,38.85,39.3,0.45,164,0.945627330406336,36.7376,37.1632,36.7376,37.3523
2023-11-24,46300,1815620,39.3,39.45,39.0,39.3,0.0,38,0.945627330406336,37.1632,37.1632,36.8795,37.305
2023-11-27,49161,1901124,39.3,39.3,38.35,38.35,-0.95,44,0.945627330406336,37.1632,36.2648,36.2648,37.1632
2023-11-28,52355,2005962,38.2,38.95,38.1,38.3,-0.05,45,0.945627330406336,36.123,36.2175,36.0284,36.8322
